Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
4,1704276203614,03/01/2024 10:03:23,1704276203090,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,1
5,1704276203614,03/01/2024 10:03:23,1704276203090,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704276203614,03/01/2024 10:03:23,1704276203090,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Left
7,1704276203614,03/01/2024 10:03:23,1704276203090,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,1
8,1704276203614,03/01/2024 10:03:23,1704276203091,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Don't know / No preference
9,1704276203614,03/01/2024 10:03:23,1704276203091,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,3
10,1704276203614,03/01/2024 10:03:23,1704276203091,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704276203614,03/01/2024 10:03:23,1704276203092,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704276203614,03/01/2024 10:03:23,1704276203092,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704276203614,03/01/2024 10:03:23,1704276203093,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,Yes. My strongest language is:
14,1704276203614,03/01/2024 10:03:23,1704276203093,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,Urdu
15,1704276203614,03/01/2024 10:03:23,1704276203094,0,03/01/2024 10:03:23,155541,10,questionnaire-4eaj,,33927246,BLIND,10040847,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,508847
1,1704469913737,05/01/2024 15:51:53,1704469913631,0,05/01/2024 15:51:53,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704469941891,05/01/2024 15:52:21,1704469941822,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,18
3,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Left
7,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,1
8,1704469941948,05/01/2024 15:52:21,1704469941823,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704469941948,05/01/2024 15:52:21,1704469941824,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704469941948,05/01/2024 15:52:21,1704469941825,0,05/01/2024 15:52:21,155541,10,questionnaire-4eaj,,33978634,BLIND,10053358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x708,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,28194
1,1704713982678,08/01/2024 11:39:42,1704713982550,0,08/01/2024 11:39:42,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704714004048,08/01/2024 11:40:04,1704714003968,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,19
3,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness,Right
7,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704714004117,08/01/2024 11:40:04,1704714003973,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704714004117,08/01/2024 11:40:04,1704714003974,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704714004117,08/01/2024 11:40:04,1704714003974,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704714004117,08/01/2024 11:40:04,1704714003974,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704714004117,08/01/2024 11:40:04,1704714003974,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704714004117,08/01/2024 11:40:04,1704714003974,0,08/01/2024 11:40:03,155541,10,questionnaire-4eaj,,34004923,BLIND,10060775,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,820x1180,1180x668,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,21424
1,1704724120317,08/01/2024 14:28:40,1704724120882,0,08/01/2024 14:28:40,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1432x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704724154823,08/01/2024 14:29:14,1704724155418,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,18
3,1704724154923,08/01/2024 14:29:14,1704724155420,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704724154923,08/01/2024 14:29:14,1704724155420,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704724154923,08/01/2024 14:29:14,1704724155420,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704724154923,08/01/2024 14:29:14,1704724155420,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1704724154923,08/01/2024 14:29:14,1704724155420,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1704724154923,08/01/2024 14:29:14,1704724155421,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704724154923,08/01/2024 14:29:14,1704724155421,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704724154923,08/01/2024 14:29:14,1704724155421,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704724154923,08/01/2024 14:29:14,1704724155421,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704724154923,08/01/2024 14:29:14,1704724155422,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704724154923,08/01/2024 14:29:14,1704724155422,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704724154923,08/01/2024 14:29:14,1704724155422,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704724154923,08/01/2024 14:29:14,1704724155422,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704724154923,08/01/2024 14:29:14,1704724155423,0,08/01/2024 14:29:15,155541,10,questionnaire-4eaj,,34013892,BLIND,10062668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1440x900,1417x786,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,34541
1,1704893281291,10/01/2024 13:28:01,1704893280961,0,10/01/2024 13:28:00,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704893350084,10/01/2024 13:29:10,1704893349802,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Age,19
3,1704893350168,10/01/2024 13:29:10,1704893349804,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender,Woman
4,1704893350168,10/01/2024 13:29:10,1704893349805,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-quantised,2
5,1704893350168,10/01/2024 13:29:10,1704893349805,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,Gender-text,
6,1704893350168,10/01/2024 13:29:10,1704893349805,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness,Right
7,1704893350168,10/01/2024 13:29:10,1704893349805,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,footedness-quantised,2
8,1704893350168,10/01/2024 13:29:10,1704893349806,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand,Right
9,1704893350168,10/01/2024 13:29:10,1704893349806,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,categorical_hand-quantised,2
10,1704893350168,10/01/2024 13:29:10,1704893349806,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education,Yes
11,1704893350168,10/01/2024 13:29:10,1704893349807,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-quantised,1
12,1704893350168,10/01/2024 13:29:10,1704893349808,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,age_education-text,
13,1704893350168,10/01/2024 13:29:10,1704893349808,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual,No
14,1704893350168,10/01/2024 13:29:10,1704893349808,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-quantised,1
15,1704893350168,10/01/2024 13:29:10,1704893349809,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,bilingual-text,
16,1704893350168,10/01/2024 13:29:10,1704893349809,0,10/01/2024 13:29:09,155541,10,questionnaire-4eaj,,34104640,BLIND,10078983,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1300x730,1300x596,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,68848
1,1705345162384,15/01/2024 18:59:22,1705345162555,0,15/01/2024 18:59:22,155541,10,questionnaire-4eaj,,34230080,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1705345217857,15/01/2024 19:00:17,1705345218074,0,15/01/2024 19:00:18,155541,10,questionnaire-4eaj,,34230080,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x551,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,Controls,No,Age,19
