Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1703613403573,26/12/2023 17:56:43,1703613403573,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703613403573,26/12/2023 17:56:43,1703613403573,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703613403574,26/12/2023 17:56:43,1703613403574,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703613403574,26/12/2023 17:56:43,1703613403574,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703613403574,26/12/2023 17:56:43,1703613403574,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1703613403574,26/12/2023 17:56:43,1703613403574,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
12,1703613403574,26/12/2023 17:56:43,1703613403574,0,26/12/2023 17:56:43,155541,10,questionnaire-eibn,,33866496,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1703622143290,26/12/2023 20:22:23,1703622143290,0,26/12/2023 20:22:23,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,,,,,5,,BEGIN,,,,,
2,1703622228249,26/12/2023 20:23:48,1703622228249,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1703622228249,26/12/2023 20:23:48,1703622228249,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1703622228249,26/12/2023 20:23:48,1703622228249,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1703622228249,26/12/2023 20:23:48,1703622228249,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1703622228249,26/12/2023 20:23:48,1703622228249,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703622228250,26/12/2023 20:23:48,1703622228250,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703622228250,26/12/2023 20:23:48,1703622228250,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703622228250,26/12/2023 20:23:48,1703622228250,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703622228250,26/12/2023 20:23:48,1703622228250,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,the reading task required more effort to concentrate when it was a topic I was not interested in (e.g. atomic energy) and my concentration decreased towards the end,,,fb_comment,3,object-4
11,1703622228251,26/12/2023 20:23:48,1703622228251,0,26/12/2023 20:23:48,155541,10,questionnaire-eibn,,33866975,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,,,,,5,,END,,,,,
1,1703621732605,26/12/2023 20:15:32,1703621732605,0,26/12/2023 20:15:32,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1703621802903,26/12/2023 20:16:42,1703621802903,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1703621802903,26/12/2023 20:16:42,1703621802903,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1703621802903,26/12/2023 20:16:42,1703621802903,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,bedroom with minimal distraction ,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1703621802904,26/12/2023 20:16:42,1703621802904,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1703621802904,26/12/2023 20:16:42,1703621802904,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703621802904,26/12/2023 20:16:42,1703621802904,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703621802904,26/12/2023 20:16:42,1703621802904,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703621802905,26/12/2023 20:16:42,1703621802905,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703621802905,26/12/2023 20:16:42,1703621802905,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1703621802905,26/12/2023 20:16:42,1703621802905,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,fun,,,fb_comment,3,object-4
12,1703621802905,26/12/2023 20:16:42,1703621802905,0,26/12/2023 20:16:42,155541,10,questionnaire-eibn,,33866937,BLIND,10017510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 120.0.0.0,1440x900,1432x698,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1703667144284,27/12/2023 08:52:24,1703667144284,0,27/12/2023 08:52:24,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1703667170192,27/12/2023 08:52:50,1703667170192,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1703667170192,27/12/2023 08:52:50,1703667170192,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1703667170192,27/12/2023 08:52:50,1703667170192,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1703667170193,27/12/2023 08:52:50,1703667170193,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1703667170193,27/12/2023 08:52:50,1703667170193,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703667170193,27/12/2023 08:52:50,1703667170193,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703667170194,27/12/2023 08:52:50,1703667170194,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703667170194,27/12/2023 08:52:50,1703667170194,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703667170195,27/12/2023 08:52:50,1703667170195,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1703667170196,27/12/2023 08:52:50,1703667170196,0,27/12/2023 08:52:50,155541,10,questionnaire-eibn,,33869719,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x900,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1703680525870,27/12/2023 12:35:25,1703680525870,0,27/12/2023 12:35:25,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1703680564657,27/12/2023 12:36:04,1703680564657,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1703680564657,27/12/2023 12:36:04,1703680564657,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1703680564658,27/12/2023 12:36:04,1703680564658,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1703680564658,27/12/2023 12:36:04,1703680564658,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1703680564659,27/12/2023 12:36:04,1703680564659,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1703680564659,27/12/2023 12:36:04,1703680564659,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1703680564660,27/12/2023 12:36:04,1703680564660,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1703680564661,27/12/2023 12:36:04,1703680564661,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1703680564662,27/12/2023 12:36:04,1703680564662,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1703680564662,27/12/2023 12:36:04,1703680564662,0,27/12/2023 12:36:04,155541,10,questionnaire-eibn,,33871184,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Controls,,,,,5,,END,,,,,
1,1703690244951,27/12/2023 15:17:24,1703690244951,0,27/12/2023 15:17:24,155541,10,questionnaire-eibn,,33872832,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x711,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,,,,,5,,BEGIN,,,,,
2,1703690282194,27/12/2023 15:18:02,1703690282194,0,27/12/2023 15:18:02,155541,10,questionnaire-eibn,,33872832,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x711,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Controls,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
