Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
21,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 10 -quantised,4
22,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 11 ,Slightly Disagree
23,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 11 -quantised,3
24,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 12 ,Slightly Agree
25,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 12 -quantised,2
26,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 13 ,Definitely Disagree
27,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 13 -quantised,4
28,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 14 ,Slightly Agree
29,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 14 -quantised,2
30,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 15 ,Definitely Disagree
31,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 15 -quantised,4
32,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 16,Definitely Agree
33,1704217503761,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 16-quantised,1
34,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 17,Definitely Agree
35,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 17-quantised,1
36,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 18,Definitely Disagree
37,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 18-quantised,4
38,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 19 ,Definitely Disagree
39,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 19 -quantised,4
40,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 20,Definitely Disagree
41,1704217503761,02/01/2024 17:45:03,1704217503530,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 20-quantised,4
42,1704217503761,02/01/2024 17:45:03,1704217503531,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 21,Definitely Agree
43,1704217503829,02/01/2024 17:45:03,1704217503531,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 21-quantised,1
44,1704217503829,02/01/2024 17:45:03,1704217503531,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 22,Definitely Agree
45,1704217503829,02/01/2024 17:45:03,1704217503531,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 22-quantised,1
46,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 23 ,Definitely Disagree
47,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 23 -quantised,4
48,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 24,Definitely Disagree
49,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 24-quantised,4
50,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 25,Definitely Disagree
51,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 25-quantised,4
52,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 26 ,Definitely Disagree
53,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 26 -quantised,4
54,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 27 ,Definitely Disagree
55,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 27 -quantised,4
56,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 28,Definitely Disagree
57,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 28-quantised,4
58,1704217503829,02/01/2024 17:45:03,1704217503532,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,261815
1,1707143134143,05/02/2024 14:25:34,1707143138017,0,05/02/2024 14:25:38,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1707143213444,05/02/2024 14:26:53,1707143217342,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 1 ,Definitely Agree
3,1707143213506,05/02/2024 14:26:53,1707143217344,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 1 -quantised,1
4,1707143213506,05/02/2024 14:26:53,1707143217345,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 2 ,Definitely Agree
5,1707143213506,05/02/2024 14:26:53,1707143217345,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 2 -quantised,1
6,1707143213506,05/02/2024 14:26:53,1707143217345,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 3 ,Definitely Disagree
7,1707143213506,05/02/2024 14:26:53,1707143217346,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 3 -quantised,4
8,1707143213506,05/02/2024 14:26:53,1707143217346,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 4 ,Definitely Agree
9,1707143213506,05/02/2024 14:26:53,1707143217346,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 4 -quantised,1
10,1707143213506,05/02/2024 14:26:53,1707143217347,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 5,Slightly Disagree
11,1707143213506,05/02/2024 14:26:53,1707143217347,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 5-quantised,3
12,1707143213506,05/02/2024 14:26:53,1707143217348,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 6 ,Definitely Agree
13,1707143213506,05/02/2024 14:26:53,1707143217348,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 6 -quantised,1
14,1707143213506,05/02/2024 14:26:53,1707143217348,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 7,Definitely Agree
15,1707143213506,05/02/2024 14:26:53,1707143217349,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 7-quantised,1
16,1707143213506,05/02/2024 14:26:53,1707143217349,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 8 ,Slightly Agree
17,1707143213506,05/02/2024 14:26:53,1707143217349,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 8 -quantised,2
18,1707143213506,05/02/2024 14:26:53,1707143217350,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 9 ,Definitely Agree
19,1707143213506,05/02/2024 14:26:53,1707143217350,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 9 -quantised,1
20,1707143213506,05/02/2024 14:26:53,1707143217351,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 10 ,Slightly Disagree
21,1707143213506,05/02/2024 14:26:53,1707143217351,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 10 -quantised,3
22,1707143213506,05/02/2024 14:26:53,1707143217351,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 11 ,Definitely Agree
23,1707143213554,05/02/2024 14:26:53,1707143217352,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 11 -quantised,1
24,1707143213554,05/02/2024 14:26:53,1707143217352,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 12 ,Slightly Agree
25,1707143213554,05/02/2024 14:26:53,1707143217352,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 12 -quantised,2
26,1707143213554,05/02/2024 14:26:53,1707143217353,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 13 ,Definitely Disagree
27,1707143213554,05/02/2024 14:26:53,1707143217353,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 13 -quantised,4
28,1707143213554,05/02/2024 14:26:53,1707143217354,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 14 ,Definitely Disagree
29,1707143213554,05/02/2024 14:26:53,1707143217354,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 14 -quantised,4
30,1707143213554,05/02/2024 14:26:53,1707143217355,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 15 ,Definitely Disagree
31,1707143213554,05/02/2024 14:26:53,1707143217355,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 15 -quantised,4
32,1707143213554,05/02/2024 14:26:53,1707143217356,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 16,Definitely Disagree
33,1707143213554,05/02/2024 14:26:53,1707143217356,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 16-quantised,4
34,1707143213554,05/02/2024 14:26:53,1707143217357,0,05/02/2024 14:26:57,158033,3,questionnaire-gew1,,34811473,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 17,Definitely Disagree
