Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
11,1739211143769,10/02/2025 18:12:23,1739182343769,-8,10/02/2025 02:12:23,201657,10,questionnaire-23s2,,43257427,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1739211143769,10/02/2025 18:12:23,1739182343769,-8,10/02/2025 02:12:23,201657,10,questionnaire-23s2,,43257427,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
13,1739211143769,10/02/2025 18:12:23,1739182343769,-8,10/02/2025 02:12:23,201657,10,questionnaire-23s2,,43257427,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,0,Feedback,2,set1,,,,,info,,END,15479,,,,
1,1739281192838,11/02/2025 13:39:52,1739281192838,0,11/02/2025 13:39:52,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1739281215314,11/02/2025 13:40:15,1739281215314,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1739281215314,11/02/2025 13:40:15,1739281215314,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1739281215315,11/02/2025 13:40:15,1739281215315,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1739281215315,11/02/2025 13:40:15,1739281215315,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1739281215316,11/02/2025 13:40:15,1739281215316,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1739281215316,11/02/2025 13:40:15,1739281215316,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1739281215316,11/02/2025 13:40:15,1739281215316,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1739281215317,11/02/2025 13:40:15,1739281215317,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1739281215317,11/02/2025 13:40:15,1739281215317,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1739281215318,11/02/2025 13:40:15,1739281215318,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1739281215318,11/02/2025 13:40:15,1739281215318,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,long,,,fb_comment,4,object-4
13,1739281215319,11/02/2025 13:40:15,1739281215319,0,11/02/2025 13:40:15,201657,10,questionnaire-23s2,,43290583,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,0,Feedback,2,set2,,,,,info,,END,22443,,,,
END OF FILE
