Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
7,1721914792045,25/07/2024 13:39:52,1721918392045,1,25/07/2024 15:39:52,179131,14,questionnaire-9jfu,,39200739,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721914792046,25/07/2024 13:39:52,1721918392046,1,25/07/2024 15:39:52,179131,14,questionnaire-9jfu,,39200739,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721914792047,25/07/2024 13:39:52,1721918392047,1,25/07/2024 15:39:52,179131,14,questionnaire-9jfu,,39200739,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721914792048,25/07/2024 13:39:52,1721918392048,1,25/07/2024 15:39:52,179131,14,questionnaire-9jfu,,39200739,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1721914792050,25/07/2024 13:39:52,1721918392050,1,25/07/2024 15:39:52,179131,14,questionnaire-9jfu,,39200739,BLIND,11498786,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721920995732,25/07/2024 15:23:15,1721924595732,1,25/07/2024 17:23:15,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721921090004,25/07/2024 15:24:50,1721924690004,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721921090004,25/07/2024 15:24:50,1721924690004,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721921090005,25/07/2024 15:24:50,1721924690005,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,at my desk in work,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1721921090005,25/07/2024 15:24:50,1721924690005,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721921090005,25/07/2024 15:24:50,1721924690005,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721921090005,25/07/2024 15:24:50,1721924690005,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721921090005,25/07/2024 15:24:50,1721924690005,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721921090006,25/07/2024 15:24:50,1721924690006,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721921090006,25/07/2024 15:24:50,1721924690006,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1721921090006,25/07/2024 15:24:50,1721924690006,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,other,Yes as I spotted a spelling mistake and took a photo,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
12,1721921090006,25/07/2024 15:24:50,1721924690006,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Quite interesting, but the fiction was more enjoyable and engaging than the non-fiction",,,fb_comment,3,object-4
13,1721921090006,25/07/2024 15:24:50,1721924690006,1,25/07/2024 17:24:50,179131,14,questionnaire-9jfu,,39203355,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721921465567,25/07/2024 15:31:05,1721925065567,1,25/07/2024 17:31:05,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721921638347,25/07/2024 15:33:58,1721925238347,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721921638347,25/07/2024 15:33:58,1721925238347,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721921638348,25/07/2024 15:33:58,1721925238348,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721921638349,25/07/2024 15:33:58,1721925238349,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721921638349,25/07/2024 15:33:58,1721925238349,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721921638350,25/07/2024 15:33:58,1721925238350,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721921638351,25/07/2024 15:33:58,1721925238351,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721921638351,25/07/2024 15:33:58,1721925238351,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721921638352,25/07/2024 15:33:58,1721925238352,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I found it harder to focus on the larger chunks of text and i didnt like the background. I was getting bored the longer it took to complete. ,,,fb_comment,3,object-4
11,1721921638353,25/07/2024 15:33:58,1721925238353,1,25/07/2024 17:33:58,179131,14,questionnaire-9jfu,,39203485,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721980943518,26/07/2024 08:02:23,1721984543518,1,26/07/2024 10:02:23,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721981034755,26/07/2024 08:03:54,1721984634755,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721981034755,26/07/2024 08:03:54,1721984634755,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721981034755,26/07/2024 08:03:54,1721984634755,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721981034756,26/07/2024 08:03:54,1721984634756,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721981034756,26/07/2024 08:03:54,1721984634756,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721981034757,26/07/2024 08:03:54,1721984634757,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721981034757,26/07/2024 08:03:54,1721984634757,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721981034757,26/07/2024 08:03:54,1721984634757,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721981034758,26/07/2024 08:03:54,1721984634758,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I found the technical language and many of the subjects difficult to focus on. ,,,fb_comment,3,object-4
11,1721981034758,26/07/2024 08:03:54,1721984634758,1,26/07/2024 10:03:54,179131,14,questionnaire-9jfu,,39211825,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1722002577984,26/07/2024 14:02:57,1722006177984,1,26/07/2024 16:02:57,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1722002868960,26/07/2024 14:07:48,1722006468960,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1722002868960,26/07/2024 14:07:48,1722006468960,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1722002868960,26/07/2024 14:07:48,1722006468960,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Kitchen and front room with people talking in adjacent rooms,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1722002868960,26/07/2024 14:07:48,1722006468960,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1722002868960,26/07/2024 14:07:48,1722006468960,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Found it hard to concentrate as some of the subjects I found boring. 
I found it annoying that my concentration kept on leaning towards listening to what was being said it the other rooms.",,,fb_comment,3,object-4
12,1722002868961,26/07/2024 14:07:48,1722006468961,1,26/07/2024 16:07:48,179131,14,questionnaire-9jfu,,39218186,BLIND,11504654,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1618x873,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1722090155483,27/07/2024 14:22:35,1722093755483,1,27/07/2024 16:22:35,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1722090541346,27/07/2024 14:29:01,1722094141346,1,27/07/2024 16:29:01,179131,14,questionnaire-9jfu,,39234962,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
