Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
9,1738154706804,29/01/2025 12:45:06,1738154706804,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738154706805,29/01/2025 12:45:06,1738154706805,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1738154706805,29/01/2025 12:45:06,1738154706805,0,29/01/2025 12:45:06,195194,10,questionnaire-uigm,,42834122,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,10647,,,,
1,1733190124676,03/12/2024 01:42:04,1733190124676,0,03/12/2024 01:42:04,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1733190196720,03/12/2024 01:43:16,1733190196720,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1733190196720,03/12/2024 01:43:16,1733190196720,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Quite room but some distraction (notifications),,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
12,1733190196721,03/12/2024 01:43:16,1733190196721,0,03/12/2024 01:43:16,195194,10,questionnaire-uigm,,41761515,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,72001,,,,
1,1732998206687,30/11/2024 20:23:26,1732998206687,0,30/11/2024 20:23:26,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1732998231389,30/11/2024 20:23:51,1732998231389,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1732998231390,30/11/2024 20:23:51,1732998231390,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1732998231390,30/11/2024 20:23:51,1732998231390,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1732998231390,30/11/2024 20:23:51,1732998231390,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1732998231390,30/11/2024 20:23:51,1732998231390,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1732998231391,30/11/2024 20:23:51,1732998231391,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1732998231391,30/11/2024 20:23:51,1732998231391,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1732998231391,30/11/2024 20:23:51,1732998231391,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1732998231392,30/11/2024 20:23:51,1732998231392,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1732998231392,30/11/2024 20:23:51,1732998231392,0,30/11/2024 20:23:51,195194,10,questionnaire-uigm,,41715008,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,24670,,,,
1,1737900771096,26/01/2025 14:12:51,1737900771096,0,26/01/2025 14:12:51,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1737900781335,26/01/2025 14:13:01,1737900781335,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1737900781335,26/01/2025 14:13:01,1737900781335,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1737900781336,26/01/2025 14:13:01,1737900781336,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1737900781336,26/01/2025 14:13:01,1737900781336,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1737900781337,26/01/2025 14:13:01,1737900781337,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1737900781337,26/01/2025 14:13:01,1737900781337,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1737900781337,26/01/2025 14:13:01,1737900781337,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1737900781338,26/01/2025 14:13:01,1737900781338,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1737900781338,26/01/2025 14:13:01,1737900781338,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1737900781339,26/01/2025 14:13:01,1737900781339,0,26/01/2025 14:13:01,195194,10,questionnaire-uigm,,42745381,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x561,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,10182,,,,
1,1736962334226,15/01/2025 17:32:14,1736962334226,0,15/01/2025 17:32:14,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1736962652790,15/01/2025 17:37:32,1736962652790,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1736962652790,15/01/2025 17:37:32,1736962652790,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1736962652790,15/01/2025 17:37:32,1736962652790,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1736962652790,15/01/2025 17:37:32,1736962652790,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1736962652790,15/01/2025 17:37:32,1736962652790,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1736962652791,15/01/2025 17:37:32,1736962652791,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1736962652791,15/01/2025 17:37:32,1736962652791,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1736962652791,15/01/2025 17:37:32,1736962652791,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1736962652791,15/01/2025 17:37:32,1736962652791,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1736962652791,15/01/2025 17:37:32,1736962652791,0,15/01/2025 17:37:32,195194,10,questionnaire-uigm,,42501717,BLIND,12400911,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x955,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,END,318528,,,,
1,1737724373234,24/01/2025 13:12:53,1737724373234,0,24/01/2025 13:12:53,195194,10,questionnaire-uigm,,42708160,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,,,,,info,,BEGIN,,,,,
2,1737724411262,24/01/2025 13:13:31,1737724411262,0,24/01/2025 13:13:31,195194,10,questionnaire-uigm,,42708160,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1737724411262,24/01/2025 13:13:31,1737724411262,0,24/01/2025 13:13:31,195194,10,questionnaire-uigm,,42708160,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1737724411262,24/01/2025 13:13:31,1737724411262,0,24/01/2025 13:13:31,195194,10,questionnaire-uigm,,42708160,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,0,Feedback,1,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,It was a quiet room however there was a storm at the time so the wind was loud,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
