Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
11,1738850618333,06/02/2025 14:03:38,1738850618333,0,06/02/2025 14:03:38,209080,4,questionnaire-23s2,,43131242,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738850618333,06/02/2025 14:03:38,1738850618333,0,06/02/2025 14:03:38,209080,4,questionnaire-23s2,,43131242,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Forgotten how hard maths was when doing in head and on fingers
Concentrated well at first as really wanted to try and get the answers right and as quick as could 
",,,fb_comment,4,object-4
13,1738850618334,06/02/2025 14:03:38,1738850618334,0,06/02/2025 14:03:38,209080,4,questionnaire-23s2,,43131242,BLIND,12573385,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,,,0,Feedback,2,set1,,,,,info,,END,49879,,,,
1,1738782611903,05/02/2025 19:10:11,1738782611903,0,05/02/2025 19:10:11,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738782683473,05/02/2025 19:11:23,1738782683473,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738782683473,05/02/2025 19:11:23,1738782683473,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738782683474,05/02/2025 19:11:23,1738782683474,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738782683477,05/02/2025 19:11:23,1738782683477,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738782683478,05/02/2025 19:11:23,1738782683478,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738782683478,05/02/2025 19:11:23,1738782683478,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738782683479,05/02/2025 19:11:23,1738782683479,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738782683480,05/02/2025 19:11:23,1738782683480,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738782683481,05/02/2025 19:11:23,1738782683481,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738782683482,05/02/2025 19:11:23,1738782683482,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738782683483,05/02/2025 19:11:23,1738782683483,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,Lounge with partner going about his day,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
13,1738782683484,05/02/2025 19:11:23,1738782683484,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Was more focused when it was easy questions I could answer quickly
Easy to follow",,,fb_comment,4,object-4
14,1738782683486,05/02/2025 19:11:23,1738782683486,0,05/02/2025 19:11:23,209080,4,questionnaire-23s2,,43110135,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,0,Feedback,2,set2,,,,,info,,END,71539,,,,
1,1738664044619,04/02/2025 10:14:04,1738664044619,0,04/02/2025 10:14:04,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738664086666,04/02/2025 10:14:46,1738664086666,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738664086666,04/02/2025 10:14:46,1738664086666,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738664086666,04/02/2025 10:14:46,1738664086666,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738664086666,04/02/2025 10:14:46,1738664086666,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738664086667,04/02/2025 10:14:46,1738664086667,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,got bored halfway through during the breaks however i came back sharper after the breaks,,,fb_comment,4,object-4
13,1738664086668,04/02/2025 10:14:46,1738664086668,0,04/02/2025 10:14:46,209080,4,questionnaire-23s2,,43035074,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,0,Feedback,2,set2,,,,,info,,END,42003,,,,
1,1738609018551,03/02/2025 18:56:58,1738609018551,0,03/02/2025 18:56:58,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738609155016,03/02/2025 18:59:15,1738609155016,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738609155016,03/02/2025 18:59:15,1738609155016,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738609155016,03/02/2025 18:59:15,1738609155016,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,I found the maths very hard. I am dysexic and have ADHD therefore my short term memory is compromised to the point that I cannot keep figures in my head. I had to use a pen and paper in parts and for some questins I just gave up becuase my brain was hurting and just wrote 1 so i could move on to the next question. Sorry,,,fb_comment,4,object-4
13,1738609155017,03/02/2025 18:59:15,1738609155017,0,03/02/2025 18:59:15,209080,4,questionnaire-23s2,,43018069,BLIND,12537739,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1280x800,1190x691,,,0,Feedback,2,set1,,,,,info,,END,136434,,,,
1,1738603926525,03/02/2025 17:32:06,1738603926525,0,03/02/2025 17:32:06,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738603970766,03/02/2025 17:32:50,1738603970766,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738603970766,03/02/2025 17:32:50,1738603970766,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738603970767,03/02/2025 17:32:50,1738603970767,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738603970768,03/02/2025 17:32:50,1738603970768,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738603970768,03/02/2025 17:32:50,1738603970768,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738603970769,03/02/2025 17:32:50,1738603970769,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738603970770,03/02/2025 17:32:50,1738603970770,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738603970771,03/02/2025 17:32:50,1738603970771,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738603970771,03/02/2025 17:32:50,1738603970771,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738603970773,03/02/2025 17:32:50,1738603970773,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738603970774,03/02/2025 17:32:50,1738603970774,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,TV on in the background,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
13,1738603970775,03/02/2025 17:32:50,1738603970775,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Fine 
I enjoy maths",,,fb_comment,4,object-4
14,1738603970777,03/02/2025 17:32:50,1738603970777,0,03/02/2025 17:32:50,209080,4,questionnaire-23s2,,43014664,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,0,Feedback,2,set2,,,,,info,,END,44189,,,,
1,1738603112652,03/02/2025 17:18:32,1738603112652,0,03/02/2025 17:18:32,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738603150795,03/02/2025 17:19:10,1738603150795,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738603150796,03/02/2025 17:19:10,1738603150796,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738603150796,03/02/2025 17:19:10,1738603150796,0,03/02/2025 17:19:10,209080,4,questionnaire-23s2,,43014131,BLIND,12536842,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
